개방자치단체코드,관리번호,안전비상벨관리번호,설치목적,설치장소유형,설치위치,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,연계방식,경찰연계유무,경비업체연계유무,관리사무소연계유무,부가기능,안전비상벨설치연도,최종점검일자,최종점검결과구분,관리기관명,관리기관전화번호,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3280000,202032800000900003,5,방범용,가로변,부산광역시 영도구 대평로 37번길 6,부산광역시 영도구 대평로 37번길 6,부산광역시 영도구 대평동2가 36-9,35.0919516,129.0332949,미연계,N,N,N,경보음,2017,2020-12-14,Y,영도구청,051-419-4285,2020-12-14,I,2026-05-15 18:45:46,2020-12-14 17:34:10
3280000,202032800000900002,4,방범용,가로변,부산광역시 영도구 대평로37번길 8,부산광역시 영도구 대평로37번길 8,부산광역시 영도구 대평동2가 35-59,35.0917646,129.033271,미연계,N,N,N,경보음,2017,2020-12-14,Y,영도구청,051-419-4285,2020-12-14,I,2026-05-15 18:45:46,2020-12-14 17:34:10
3280000,202432800000900017,5,방범용,기타,신선동 주택밀집지역,부산광역시 영도구 신선동3가 75-10,부산광역시 영도구 신선동3가 75-10,35.084035,129.046745,양방향,Y,N,N,,2023,2023-12-27,Y,영도구청,051-419-4861,2026-05-13,I,2026-05-15 18:45:46,2026-05-13 17:13:28
3280000,202432800000900020,8,방범용,기타,세진비엔씨,부산광역시 영도구 남항서로 70번길 12,부산광역시 영도구 남항동3가 21-1,35.08658,129.035682,양방향,Y,N,N,,2023,2023-12-27,Y,영도구청,051-419-4861,2026-05-13,I,2026-05-15 18:45:46,2026-05-13 17:13:45
3280000,202432800000900018,6,방범용,기타,여성1인가구 밀집지역,부산광역시 영도구 동삼동 1095-3,부산광역시 영도구 동삼동 1095-3,35.079256,129.071029,양방향,Y,N,N,,2023,2023-12-27,Y,영도구청,051-419-4861,2026-05-13,I,2026-05-15 18:45:46,2026-05-13 17:13:34
3290000,202432900000900054,20,방범용,기타,강산숯불갈비 옆 골목 안,부산광역시 부산진구 백양대로 316-7,부산광역시 부산진구 개금동 447-27,35.154501,129.016984,양방향,Y,N,N,,2022,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:12
3290000,202432900000900035,1,방범용,기타,모던빌,부산광역시 부산진구 범일로139번길 15,부산광역시 부산진구 범천동 721-58,35.142813,129.058168,양방향,Y,N,N,,2023,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:12
3290000,202432900000900042,8,방범용,기타,동하더파크아파트 앞,부산광역시 부산진구 신천대로216번길 11,부산광역시 부산진구 부암동 113-2,35.160936,129.050529,양방향,Y,N,N,,2024,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:12
3290000,202432900000900038,4,방범용,기타,부암주택 앞,부산광역시 부산진구 가야대로747번나길 24,부산광역시 부산진구 부암동 696-14,35.159069,129.052466,양방향,Y,N,N,,2023,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:12
3290000,202432900000900064,30,방범용,기타,롯데후문 옆,부산광역시 부산진구 부전로66번길 50,부산광역시 부산진구 부전동 517-2,35.155847,129.057304,양방향,Y,N,N,,2023,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:12
3290000,202432900000900080,46,방범용,기타,문현공동묘지 등산로 입구,부산광역시 부산진구 진남로 279,부산광역시 부산진구 전포동 산 50-3,35.150095,129.073495,양방향,Y,N,N,,2024,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:13
3290000,202432900000900077,43,방범용,기타,우진빌딩 앞,부산광역시 부산진구 복지로13번길 40,부산광역시 부산진구 개금동 177-276,35.152050,129.022492,양방향,Y,N,N,,2024,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:13
3290000,202432900000900052,18,방범용,기타,개금교회 앞,부산광역시 부산진구 가야대로406번길 29-1,부산광역시 부산진구 개금동 606-15,35.150506,129.017118,양방향,Y,N,N,,2022,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:12
3290000,202432900000900071,37,방범용,기타,범천지하보도,부산광역시 부산진구 신암로 56,부산광역시 부산진구 범천동 964,35.147150,129.055497,양방향,Y,N,N,,2024,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:13
3290000,202432900000900079,45,방범용,기타,양동여중 뒤 등산로 입구,부산광역시 부산진구 황령산로605번길 35-32,부산광역시 부산진구 양정동 산 59-2,35.169719,129.080082,양방향,Y,N,N,,2024,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:13
3290000,202432900000900046,12,방범용,기타,동서교회 입구,부산광역시 부산진구 백양대로 308-21,부산광역시 부산진구 개금동 447-1,35.154802,129.017076,양방향,Y,N,N,,2022,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:12
3290000,202432900000900045,11,방범용,기타,경남공고 통학로 주변,부산광역시 부산진구 전포대로175번길 22,부산광역시 부산진구 전포동 696-1,35.152254,129.063718,양방향,Y,N,N,,2022,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:12
3290000,202432900000900062,28,방범용,기타,숲속느티나무어린이집,부산광역시 부산진구 백양순환로127번길 15,부산광역시 부산진구 449-2,35.169705,129.041268,양방향,Y,N,N,,2023,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:12
3290000,202432900000900044,10,방범용,기타,화신그린빌라 앞,부산광역시 부산진구 신천대로216번길 19,부산광역시 부산진구 부암동 117-6,35.160768,129.051303,양방향,N,N,Y,,2020,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:12
3290000,202432900000900059,25,방범용,기타,광무지하보도,부산광역시 부산진구 중앙대로 658,부산광역시 부산진구 부전동 536-3,35.151448,129.059247,양방향,Y,N,N,,2023,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:12
3290000,202432900000900076,42,방범용,기타,부전초등학교 사거리,부산광역시 부산진구 신천대로162번길 85,부산광역시 부산진구 부전동 463-3,35.154339,129.054267,양방향,Y,N,N,,2024,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:13
3290000,202432900000900043,9,방범용,기타,한양세탁소 앞,부산광역시 부산진구 신천대로204번길 25,부산광역시 부산진구 부암동 124-26,35.160391,129.05168,양방향,N,N,Y,,2020,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:12
3290000,202432900000900056,22,방범용,기타,영 미용실 골목,부산광역시 부산진구 백양대로78번길 22-7,부산광역시 부산진구 당감동 252-63,35.163084,129.041007,양방향,Y,N,N,,2022,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:12
3290000,202432900000900047,13,방범용,기타,부산여자대학 기숙사입구 골목길,부산광역시 부산진구 진남로496번길 5,부산광역시 부산진구 양정동 420-16,35.168303,129.070651,양방향,Y,N,N,,2022,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:12
3290000,202432900000900049,15,방범용,기타,삼부아파트 앞,부산광역시 부산진구 시민공원로19번길 80,부산광역시 부산진구 부암동 39-1,35.166757,129.051156,양방향,Y,N,N,,2022,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:12
3290000,202432900000900055,21,방범용,기타,태청빌라 앞,부산광역시 부산진구 백양대로78번길 7,부산광역시 부산진구 당감동 249-2,35.162388,129.040965,양방향,Y,N,N,,2022,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:12
3290000,202432900000900060,26,방범용,기타,성북지하보도,부산광역시 부산진구 황령대로 78-1,부산광역시 부산진구 전포동 366-42,35.15437,129.0674,양방향,Y,N,N,,2023,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:12
3290000,202432900000900068,34,방범용,기타,조방재료 앞 사거리,부산광역시 부산진구 골드테마길 23,부산광역시 부산진구 범천동 727-7,35.14272,129.05993,양방향,Y,N,N,,2023,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:13
3290000,202432900000900075,41,방범용,기타,부전초등학교 정문 주변,부산광역시 부산진구 신천대로162번길 46,부산광역시 부산진구 부전동 439-23,35.155762,129.053431,양방향,Y,N,N,,2024,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:13
3290000,202432900000900051,17,방범용,기타,옛날구포집 앞 삼거리,부산광역시 부산진구 황령대로7번길 12,부산광역시 부산진구 범천동 858-53,35.148256,129.060031,양방향,Y,N,N,,2022,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:12
3290000,202432900000900069,35,방범용,기타,개금지하보도,부산광역시 부산진구 개금온정로17번길 77,부산광역시 부산진구 개금동 143-2,35.155961,129.023694,양방향,Y,N,N,,2024,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:13
3290000,202432900000900037,3,방범용,기타,서면중학교 앞 주변,부산광역시 부산진구 가야대로747번길 66,부산광역시 부산진구 부암동 680-1,35.160768,129.052655,양방향,Y,N,N,,2023,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:12
3290000,202432900000900067,33,방범용,기타,그린파크빌라 앞,부산광역시 부산진구 새싹로278번길 15,부산광역시 부산진구 초읍동 290-29,35.180946,129.048084,양방향,Y,N,N,,2023,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:13
3290000,202432900000900057,23,방범용,기타,빛뜰(마을마당),부산광역시 부산진구 백양대로64번길 14,부산광역시 부산진구 당감동 248-85,35.162821,129.042421,양방향,Y,N,N,,2022,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:12
3290000,202432900000900078,44,방범용,기타,초원아트빌 앞,부산광역시 부산진구 가야대로507번길 226,부산광역시 부산진구 가야동 68-9,35.156478,129.03812,양방향,Y,N,N,,2024,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:13
3290000,202432900000900048,14,방범용,기타,부산진고 후문 계단 앞,부산광역시 부산진구 성지로74번길 48,부산광역시 부산진구 초읍동 544-31,35.177756,129.055133,양방향,Y,N,N,,2022,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:12
3290000,202432900000900072,38,방범용,기타,범천지하보도,부산광역시 부산진구 신암로 56,부산광역시 부산진구 범천동 964,35.147110,129.055477,양방향,Y,N,N,,2024,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:13
3290000,202432900000900041,7,방범용,기타,굴다리 입구 쌈지공원,부산광역시 부산진구 부암동 676-1,부산광역시 부산진구 부암동 676-1,35.161093,129.052594,양방향,Y,N,N,,2024,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:12
3290000,202432900000900036,2,방범용,기타,범천연립앞삼거리,부산광역시 부산진구 범일로125번길 66,부산광역시 부산진구 범천동 62-85,35.143671,129.057598,양방향,Y,N,N,,2023,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:12
3290000,202432900000900058,24,방범용,기타,인쇄골목 안 공터,부산광역시 부산진구 신천대로78번길 28,부산광역시 부산진구 부전동 530-31,35.152006,129.056102,양방향,Y,N,N,,2022,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:12
3290000,202432900000900074,40,방범용,기타,당감지하보도,부산광역시 부산진구 마철로 100,부산광역시 부산진구 당감동 132-6,35.157571,129.040791,양방향,Y,N,N,,2024,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:13
3290000,202432900000900066,32,방범용,기타,당감삼익맨션 인근 주택가,부산광역시 부산진구 당감로31번길 20-2,부산광역시 부산진구 당감동 433-4,35.163978,129.038736,양방향,Y,N,N,,2023,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:13
3290000,202432900000900073,39,방범용,기타,당감지하보도,부산광역시 부산진구 마철로 100,부산광역시 부산진구 당감동 132-6,35.157571,129.040791,양방향,Y,N,N,,2024,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:13
3290000,202432900000900070,36,방범용,기타,개금지하보도,부산광역시 부산진구 개금온정로17번길 77,부산광역시 부산진구 개금동 143-2,35.155961,129.023694,양방향,Y,N,N,,2024,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:13
3290000,202432900000900053,19,방범용,기타,당감4동 새마을창고 앞,부산광역시 부산진구 당감서로146번길 2,부산광역시 부산진구 당감동 768-34,35.170531,129.031529,양방향,Y,N,N,,2022,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:12
3290000,202432900000900039,5,방범용,기타,서면중학교 뒤 골목,부산광역시 부산진구 가야대로747번가길 15-1,부산광역시 부산진구 부암동 682-7,35.160054,129.051884,양방향,Y,N,N,,2024,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:12
3290000,202432900000900061,27,방범용,기타,수정터널 앞 지하보도,부산광역시 부산진구 대학로46번길 42,부산광역시 부산진구 가야동 444-28,35.151759,129.032846,양방향,Y,N,N,,2023,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:12
3290000,202432900000900040,6,방범용,기타,철길마을 건강생활센터 옆,부산광역시 부산진구 신천대로204번길 56,부산광역시 부산진구 부암동 679-6,35.161003,129.053044,양방향,Y,N,N,,2024,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:12
3290000,202432900000900063,29,방범용,기타,미진축산,부산광역시 부산진구 중앙대로680번가길 63,부산광역시 부산진구 부전동 168-74,35.156381,129.060803,양방향,Y,N,N,,2023,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:12
3290000,202432900000900065,31,방범용,기타,탑클래스 안경체인,부산광역시 부산진구 서전로9번길 7,부산광역시 부산진구 부전동 140-3,35.157793,129.060606,양방향,Y,N,N,,2023,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:12
3290000,202432900000900050,16,방범용,기타,탑마트 앞 주차장 입구,부산광역시 부산진구 가야대로750번길 14,부산광역시 부산진구 부전동 508-31,35.156808,129.053752,양방향,Y,N,N,,2022,2024-07-08,Y,부산진구청 안전도시과,051-605-4646,2024-07-16,I,2026-05-15 18:45:46,2024-07-16 10:45:12
3300000,202433000000900023,동래구-비상벨-23,방범용,가로변,동래국밥 앞,부산광역시 동래구 충렬대로137번길 12,부산광역시 동래구 온천동 1437-1,35.20608,129.07592,양방향,Y,N,Y,화상통화,2021,2024-01-17,Y,부산광역시 동래구청,051-550-4355,2024-01-19,I,2026-05-15 18:45:46,2024-01-19 14:03:20
3300000,202433000000900040,동래문화회관-1호,약자보호,화장실,대극장 장애인화장실,부산광역시 동래구 문화로80,부산광역시 동래구 명륜동137,35.21196,129.0899,단방향,N,N,Y,,2021,2024-01-17,Y,부산광역시 동래구청,051-550-6622,2024-01-19,I,2026-05-15 18:45:46,2024-01-19 14:03:21
3300000,202433000000900038,화장실-11호,방범용,화장실,낙민공원 화장실,부산광역시 동래구 낙민동 92-8,부산광역시 동래구 낙민동 92-8,35.195553,129.096852,양방향,Y,N,N,,2019,2024-01-17,Y,부산광역시 동래구청,051-550-4504,2024-01-19,I,2026-05-15 18:45:46,2024-01-19 14:03:21
